case_id,customer_id,customer_name,amount,payment_status,failure_reason,retry_count,previous_success_rate,days_overdue,checkout_abandoned,expected_action
CASE_02496,CUST_02496,Hannah Lamb,50000,FAILED,TIMEOUT,2,0.77,30,False,ESCALATE_HUMAN
CASE_02497,CUST_02497,Melissa Rodriguez,2499,FAILED,TIMEOUT,2,0.97,5,False,RETRY_PAYMENT
CASE_02498,CUST_02498,Amber Davila,2499,ABANDONED,NONE,0,1.0,0,True,SEND_PAYMENT_LINK
CASE_02499,CUST_02499,William Moore,50000,ABANDONED,NONE,3,0.83,0,True,STOP
CASE_02500,CUST_02500,Walter Graham,4999,FAILED,TIMEOUT,2,0.57,30,False,ESCALATE_HUMAN
CASE_02501,CUST_02501,Paul Cox,25000,FAILED,INSUFFICIENT_FUNDS,2,0.78,45,False,ESCALATE_HUMAN
CASE_02502,CUST_02502,Christine Davis,1499,FAILED,INSUFFICIENT_FUNDS,3,0.34,20,False,STOP
CASE_02503,CUST_02503,Tony Rogers,7999,ABANDONED,NONE,2,0.81,0,True,SEND_PAYMENT_LINK
CASE_02504,CUST_02504,Anna Fox,75000,ABANDONED,NONE,3,0.49,20,True,STOP
CASE_02505,CUST_02505,Brianna Mcconnell,999,FAILED,BANK_ERROR,2,0.94,30,False,ESCALATE_HUMAN
CASE_02506,CUST_02506,Antonio Hughes MD,15000,FAILED,TIMEOUT,2,0.61,0,False,RETRY_PAYMENT
CASE_02507,CUST_02507,James Miller,25000,FAILED,CARD_DECLINED,1,0.98,5,False,SEND_PAYMENT_LINK
CASE_02508,CUST_02508,Sarah Morrison,100000,ABANDONED,NONE,0,0.86,0,True,ESCALATE_HUMAN
CASE_02509,CUST_02509,Daniel Smith,25000,FAILED,CARD_DECLINED,0,0.66,10,False,SEND_PAYMENT_LINK
CASE_02510,CUST_02510,Tamara Brown,25000,FAILED,BANK_ERROR,2,0.59,15,False,SEND_PAYMENT_LINK
CASE_02511,CUST_02511,Danny Suarez,7999,ABANDONED,NONE,3,0.38,15,True,STOP
CASE_02512,CUST_02512,Jesse King,100000,ABANDONED,NONE,0,0.38,30,True,ESCALATE_HUMAN
CASE_02513,CUST_02513,Sarah Lee,1499,FAILED,TIMEOUT,0,0.6,0,False,SEND_PAYMENT_LINK
CASE_02514,CUST_02514,Rhonda Wilkins,4999,FAILED,NETWORK_ERROR,2,0.86,45,False,ESCALATE_HUMAN
CASE_02515,CUST_02515,Marisa Armstrong,75000,FAILED,BANK_ERROR,0,0.21,10,False,ESCALATE_HUMAN
CASE_02516,CUST_02516,William Johnson,999,FAILED,BANK_ERROR,0,0.25,30,False,ESCALATE_HUMAN
CASE_02517,CUST_02517,Colleen Williams,999,ABANDONED,NONE,2,0.73,0,True,SEND_PAYMENT_LINK
CASE_02518,CUST_02518,Brenda Thomas,100000,FAILED,INSUFFICIENT_FUNDS,3,0.5,10,False,STOP
CASE_02519,CUST_02519,Xavier Santana,9999,ABANDONED,NONE,0,0.74,0,True,SEND_PAYMENT_LINK
CASE_02520,CUST_02520,Alexandra Scott,15000,FAILED,INSUFFICIENT_FUNDS,0,0.4,30,False,ESCALATE_HUMAN
CASE_02521,CUST_02521,Ryan Lynch,9999,FAILED,NETWORK_ERROR,2,0.96,30,False,ESCALATE_HUMAN
CASE_02522,CUST_02522,Ryan Hernandez,499,ABANDONED,NONE,0,0.97,0,True,SEND_PAYMENT_LINK
CASE_02523,CUST_02523,Scott Paul,15000,FAILED,CARD_DECLINED,0,0.27,0,False,SEND_PAYMENT_LINK
CASE_02524,CUST_02524,Michael Murphy,15000,ABANDONED,NONE,2,0.39,30,True,ESCALATE_HUMAN
CASE_02525,CUST_02525,Dakota Odonnell,499,FAILED,INSUFFICIENT_FUNDS,3,0.37,20,False,STOP
CASE_02526,CUST_02526,Melissa Gibson,999,FAILED,BANK_ERROR,0,0.95,30,False,ESCALATE_HUMAN
CASE_02527,CUST_02527,James Maddox,999,FAILED,NETWORK_ERROR,2,0.76,20,False,RETRY_PAYMENT
CASE_02528,CUST_02528,Lisa Turner,25000,FAILED,INSUFFICIENT_FUNDS,0,0.76,30,False,ESCALATE_HUMAN
CASE_02529,CUST_02529,Lisa Boyer,1499,ABANDONED,NONE,2,0.88,0,True,SEND_PAYMENT_LINK
CASE_02530,CUST_02530,Kristin Branch,4999,FAILED,NETWORK_ERROR,0,0.75,0,False,RETRY_PAYMENT
CASE_02531,CUST_02531,Desiree Pineda,2499,ABANDONED,NONE,3,0.4,20,True,STOP
CASE_02532,CUST_02532,Samantha Morse,100000,FAILED,NETWORK_ERROR,0,0.44,5,False,ESCALATE_HUMAN
CASE_02533,CUST_02533,James Reynolds,7999,ABANDONED,NONE,1,0.77,0,True,SEND_PAYMENT_LINK
CASE_02534,CUST_02534,Deanna Clay,999,FAILED,BANK_ERROR,1,0.79,0,False,RETRY_PAYMENT
CASE_02535,CUST_02535,Craig Kerr,15000,ABANDONED,NONE,2,0.84,20,True,SEND_PAYMENT_LINK
CASE_02536,CUST_02536,Donna Russell,499,FAILED,CARD_DECLINED,0,0.53,0,False,SEND_PAYMENT_LINK
CASE_02537,CUST_02537,Bill Mueller,4999,ABANDONED,NONE,3,0.25,0,True,STOP
CASE_02538,CUST_02538,Mary Brown,4999,FAILED,NETWORK_ERROR,3,0.61,5,False,STOP
CASE_02539,CUST_02539,Brooke Rivera,1499,FAILED,TIMEOUT,1,0.27,0,False,SEND_PAYMENT_LINK
CASE_02540,CUST_02540,Danielle Rodriguez,75000,FAILED,NETWORK_ERROR,2,0.65,30,False,ESCALATE_HUMAN
CASE_02541,CUST_02541,Jessica Chandler,999,FAILED,CARD_DECLINED,3,0.29,0,False,STOP
CASE_02542,CUST_02542,Elizabeth Moss,2499,FAILED,BANK_ERROR,2,0.31,20,False,SEND_PAYMENT_LINK
CASE_02543,CUST_02543,Julie Aguilar,499,FAILED,TIMEOUT,0,0.29,10,False,SEND_PAYMENT_LINK
CASE_02544,CUST_02544,Dylan Ramirez,50000,FAILED,INSUFFICIENT_FUNDS,1,0.46,5,False,SEND_PAYMENT_LINK
CASE_02545,CUST_02545,Jessica Fields,2499,FAILED,NETWORK_ERROR,3,0.58,0,False,STOP
CASE_02546,CUST_02546,Brandi Williams,1499,ABANDONED,NONE,0,0.32,0,True,SEND_PAYMENT_LINK
CASE_02547,CUST_02547,Donna Bennett,25000,FAILED,TIMEOUT,3,0.61,0,False,STOP
CASE_02548,CUST_02548,Jesse Navarro,50000,FAILED,BANK_ERROR,3,0.87,15,False,STOP
CASE_02549,CUST_02549,Aaron Robinson,2499,FAILED,NETWORK_ERROR,0,0.8,0,False,RETRY_PAYMENT
CASE_02550,CUST_02550,Kyle Gutierrez,7999,ABANDONED,NONE,0,0.35,15,True,SEND_PAYMENT_LINK
CASE_02551,CUST_02551,Sandra Palmer,9999,ABANDONED,NONE,1,0.8,0,True,SEND_PAYMENT_LINK
CASE_02552,CUST_02552,James Wheeler,15000,ABANDONED,NONE,1,0.39,45,True,ESCALATE_HUMAN
CASE_02553,CUST_02553,Mike Underwood,4999,ABANDONED,NONE,0,0.55,0,True,SEND_PAYMENT_LINK
CASE_02554,CUST_02554,Angela Miller,9999,FAILED,CARD_DECLINED,0,0.76,0,False,SEND_PAYMENT_LINK
CASE_02555,CUST_02555,Hannah Jones,75000,FAILED,INSUFFICIENT_FUNDS,2,0.51,30,False,ESCALATE_HUMAN
CASE_02556,CUST_02556,Timothy Williamson,75000,FAILED,INSUFFICIENT_FUNDS,2,0.94,30,False,ESCALATE_HUMAN
CASE_02557,CUST_02557,Dr. Karen Edwards DDS,25000,ABANDONED,NONE,3,0.81,45,True,STOP
CASE_02558,CUST_02558,Dr. Anthony Weber,75000,FAILED,NETWORK_ERROR,2,0.27,30,False,ESCALATE_HUMAN
CASE_02559,CUST_02559,Larry Ware,7999,FAILED,INSUFFICIENT_FUNDS,2,0.95,10,False,SEND_PAYMENT_LINK
CASE_02560,CUST_02560,Yvonne Kim,50000,FAILED,INSUFFICIENT_FUNDS,2,0.93,5,False,SEND_PAYMENT_LINK
CASE_02561,CUST_02561,Rodney Grimes,4999,FAILED,INSUFFICIENT_FUNDS,3,0.42,20,False,STOP
CASE_02562,CUST_02562,Lisa Henson,75000,FAILED,CARD_DECLINED,1,0.84,10,False,ESCALATE_HUMAN
CASE_02563,CUST_02563,Andrew Johnson,2499,FAILED,CARD_DECLINED,2,0.36,30,False,ESCALATE_HUMAN
CASE_02564,CUST_02564,Christopher Mosley,50000,FAILED,TIMEOUT,2,0.71,5,False,RETRY_PAYMENT
CASE_02565,CUST_02565,Stacy Parks,75000,FAILED,BANK_ERROR,3,0.5,20,False,STOP
CASE_02566,CUST_02566,Evelyn Klein,15000,FAILED,CARD_DECLINED,3,0.63,0,False,STOP
CASE_02567,CUST_02567,Patrick Phillips,4999,FAILED,INSUFFICIENT_FUNDS,0,0.97,45,False,ESCALATE_HUMAN
CASE_02568,CUST_02568,Debra Schmidt,9999,FAILED,TIMEOUT,1,0.85,10,False,RETRY_PAYMENT
CASE_02569,CUST_02569,Jennifer Taylor,15000,ABANDONED,NONE,2,0.61,20,True,SEND_PAYMENT_LINK
CASE_02570,CUST_02570,Jacob Kim,2499,FAILED,TIMEOUT,3,0.7,30,False,STOP
CASE_02571,CUST_02571,Rebecca Wallace,50000,FAILED,NETWORK_ERROR,3,0.51,0,False,STOP
CASE_02572,CUST_02572,Jessica Pham,1499,FAILED,TIMEOUT,2,0.81,0,False,RETRY_PAYMENT
CASE_02573,CUST_02573,Brian Olsen,499,FAILED,INSUFFICIENT_FUNDS,0,0.64,10,False,SEND_PAYMENT_LINK
CASE_02574,CUST_02574,Luis Merritt,1499,FAILED,NETWORK_ERROR,1,0.23,0,False,SEND_PAYMENT_LINK
CASE_02575,CUST_02575,Joanna Silva,499,FAILED,INSUFFICIENT_FUNDS,2,0.43,5,False,SEND_PAYMENT_LINK
CASE_02576,CUST_02576,Jonathan Miller,2499,FAILED,CARD_DECLINED,2,0.94,15,False,SEND_PAYMENT_LINK
CASE_02577,CUST_02577,Jennifer Faulkner,2499,FAILED,TIMEOUT,2,0.81,0,False,RETRY_PAYMENT
CASE_02578,CUST_02578,Renee Greene,9999,FAILED,CARD_DECLINED,0,0.96,0,False,SEND_PAYMENT_LINK
CASE_02579,CUST_02579,James Casey,50000,FAILED,NETWORK_ERROR,0,0.28,20,False,SEND_PAYMENT_LINK
CASE_02580,CUST_02580,Mary Guerrero,2499,FAILED,NETWORK_ERROR,1,0.91,5,False,RETRY_PAYMENT
CASE_02581,CUST_02581,Eric Olson,4999,FAILED,TIMEOUT,1,0.74,20,False,RETRY_PAYMENT
CASE_02582,CUST_02582,Jessica Burton,50000,ABANDONED,NONE,3,0.37,0,True,STOP
CASE_02583,CUST_02583,Adam Tucker,999,ABANDONED,NONE,3,0.55,20,True,STOP
CASE_02584,CUST_02584,Kristi Lopez,50000,ABANDONED,NONE,0,0.63,10,True,SEND_PAYMENT_LINK
CASE_02585,CUST_02585,Natasha Nelson,2499,ABANDONED,NONE,3,0.83,45,True,STOP
CASE_02586,CUST_02586,Mr. Bryan English DDS,7999,FAILED,TIMEOUT,3,0.61,20,False,STOP
CASE_02587,CUST_02587,Sheryl Hensley,15000,FAILED,INSUFFICIENT_FUNDS,1,0.76,20,False,SEND_PAYMENT_LINK
CASE_02588,CUST_02588,Ray Mcconnell,1499,ABANDONED,NONE,1,0.37,15,True,SEND_PAYMENT_LINK
CASE_02589,CUST_02589,Casey Coleman,9999,FAILED,BANK_ERROR,2,0.92,20,False,RETRY_PAYMENT
CASE_02590,CUST_02590,Ashlee Pearson,50000,ABANDONED,NONE,0,0.75,5,True,SEND_PAYMENT_LINK
CASE_02591,CUST_02591,Stephanie Owens,75000,FAILED,NETWORK_ERROR,0,0.51,15,False,ESCALATE_HUMAN
CASE_02592,CUST_02592,James Mann,7999,ABANDONED,NONE,0,0.59,30,True,ESCALATE_HUMAN
CASE_02593,CUST_02593,Melissa Rogers,9999,FAILED,NETWORK_ERROR,2,0.48,10,False,SEND_PAYMENT_LINK
CASE_02594,CUST_02594,Deborah Mccall,7999,FAILED,NETWORK_ERROR,1,0.33,45,False,ESCALATE_HUMAN
CASE_02595,CUST_02595,Melody Frey,50000,FAILED,TIMEOUT,3,0.49,5,False,STOP
CASE_02596,CUST_02596,Shawn Mcdowell,999,FAILED,TIMEOUT,0,0.4,45,False,ESCALATE_HUMAN
CASE_02597,CUST_02597,Robert Tanner,4999,ABANDONED,NONE,1,0.43,20,True,SEND_PAYMENT_LINK
CASE_02598,CUST_02598,Jessica Morris,4999,FAILED,BANK_ERROR,3,0.45,45,False,STOP
CASE_02599,CUST_02599,Michael Lewis,999,FAILED,TIMEOUT,0,0.66,0,False,RETRY_PAYMENT
CASE_02600,CUST_02600,Lawrence Edwards,15000,ABANDONED,NONE,1,0.39,5,True,SEND_PAYMENT_LINK
CASE_02601,CUST_02601,Michael Miller,50000,FAILED,TIMEOUT,0,0.42,0,False,SEND_PAYMENT_LINK
CASE_02602,CUST_02602,Emily Gonzalez,25000,FAILED,NETWORK_ERROR,2,0.78,0,False,RETRY_PAYMENT
CASE_02603,CUST_02603,Dale Clark,25000,FAILED,BANK_ERROR,0,0.46,0,False,SEND_PAYMENT_LINK
CASE_02604,CUST_02604,Thomas Hebert,4999,FAILED,CARD_DECLINED,0,0.52,0,False,SEND_PAYMENT_LINK
CASE_02605,CUST_02605,Stephanie Scott,499,ABANDONED,NONE,1,0.88,5,True,SEND_PAYMENT_LINK
CASE_02606,CUST_02606,Brianna Ruiz,50000,FAILED,CARD_DECLINED,2,0.57,30,False,ESCALATE_HUMAN
CASE_02607,CUST_02607,Kenneth Barton,1499,FAILED,BANK_ERROR,1,0.71,0,False,RETRY_PAYMENT
CASE_02608,CUST_02608,Brittany Webb,9999,FAILED,TIMEOUT,2,0.57,30,False,ESCALATE_HUMAN
CASE_02609,CUST_02609,Laura Shah,75000,ABANDONED,NONE,3,0.91,30,True,STOP
CASE_02610,CUST_02610,Mary Munoz,75000,FAILED,CARD_DECLINED,3,0.8,45,False,STOP
CASE_02611,CUST_02611,Melissa Riley,9999,FAILED,CARD_DECLINED,3,0.3,0,False,STOP
CASE_02612,CUST_02612,Gregory Graham,2499,FAILED,CARD_DECLINED,2,0.87,0,False,SEND_PAYMENT_LINK
CASE_02613,CUST_02613,Jason Gonzalez,50000,ABANDONED,NONE,3,0.5,15,True,STOP
CASE_02614,CUST_02614,Sean Mccullough,499,FAILED,NETWORK_ERROR,1,0.8,5,False,RETRY_PAYMENT
CASE_02615,CUST_02615,Tonya Bryant,9999,FAILED,NETWORK_ERROR,1,0.72,10,False,RETRY_PAYMENT
CASE_02616,CUST_02616,Vanessa Torres,1499,FAILED,BANK_ERROR,3,0.4,20,False,STOP
CASE_02617,CUST_02617,Alexandra Smith,15000,ABANDONED,NONE,2,0.91,30,True,ESCALATE_HUMAN
CASE_02618,CUST_02618,Tyler Johnson,1499,ABANDONED,NONE,0,0.4,0,True,SEND_PAYMENT_LINK
CASE_02619,CUST_02619,Jerry Manning,75000,FAILED,INSUFFICIENT_FUNDS,2,0.24,30,False,ESCALATE_HUMAN
CASE_02620,CUST_02620,Dawn Orozco,9999,ABANDONED,NONE,0,0.68,15,True,SEND_PAYMENT_LINK
CASE_02621,CUST_02621,Jeremy Gonzalez,25000,ABANDONED,NONE,0,0.95,30,True,ESCALATE_HUMAN
CASE_02622,CUST_02622,Daniel Dougherty DDS,999,FAILED,INSUFFICIENT_FUNDS,1,0.45,45,False,ESCALATE_HUMAN
CASE_02623,CUST_02623,Paula Chaney,1499,FAILED,TIMEOUT,1,0.8,45,False,ESCALATE_HUMAN
CASE_02624,CUST_02624,Kevin Cohen,4999,FAILED,TIMEOUT,1,0.7,15,False,RETRY_PAYMENT
CASE_02625,CUST_02625,Adam Horton,9999,FAILED,CARD_DECLINED,3,0.48,15,False,STOP
CASE_02626,CUST_02626,Jason Arnold,4999,FAILED,TIMEOUT,0,0.91,30,False,ESCALATE_HUMAN
CASE_02627,CUST_02627,Caleb Moody,9999,FAILED,CARD_DECLINED,0,1.0,0,False,SEND_PAYMENT_LINK
CASE_02628,CUST_02628,Raymond White,9999,FAILED,NETWORK_ERROR,2,0.32,5,False,SEND_PAYMENT_LINK
CASE_02629,CUST_02629,Kristina Gonzalez,999,ABANDONED,NONE,2,0.52,0,True,SEND_PAYMENT_LINK
CASE_02630,CUST_02630,Cynthia Chapman,499,FAILED,TIMEOUT,1,0.36,5,False,SEND_PAYMENT_LINK
CASE_02631,CUST_02631,Dr. Edwin Chapman,9999,FAILED,NETWORK_ERROR,2,0.99,5,False,RETRY_PAYMENT
CASE_02632,CUST_02632,Katherine Jenkins,499,FAILED,BANK_ERROR,0,0.41,30,False,ESCALATE_HUMAN
CASE_02633,CUST_02633,Calvin Lynch,999,FAILED,NETWORK_ERROR,1,0.94,30,False,ESCALATE_HUMAN
CASE_02634,CUST_02634,Jeanette Ruiz,999,FAILED,NETWORK_ERROR,2,0.69,15,False,SEND_PAYMENT_LINK
CASE_02635,CUST_02635,Steve Anderson,4999,FAILED,INSUFFICIENT_FUNDS,1,0.73,45,False,ESCALATE_HUMAN
CASE_02636,CUST_02636,Terri Kim,75000,FAILED,CARD_DECLINED,1,0.38,0,False,ESCALATE_HUMAN
CASE_02637,CUST_02637,Kristine Romero,9999,ABANDONED,NONE,2,0.46,45,True,ESCALATE_HUMAN
CASE_02638,CUST_02638,Steven Smith,4999,ABANDONED,NONE,3,0.24,10,True,STOP
CASE_02639,CUST_02639,Nathan Rogers,4999,FAILED,BANK_ERROR,1,0.88,5,False,RETRY_PAYMENT
CASE_02640,CUST_02640,Michael Fisher MD,2499,ABANDONED,NONE,1,0.94,45,True,ESCALATE_HUMAN
CASE_02641,CUST_02641,Melissa Woodward,25000,FAILED,NETWORK_ERROR,3,0.54,15,False,STOP
CASE_02642,CUST_02642,Victor Chase,4999,FAILED,BANK_ERROR,1,0.7,0,False,SEND_PAYMENT_LINK
CASE_02643,CUST_02643,Dustin Parker,499,ABANDONED,NONE,3,0.85,0,True,STOP
CASE_02644,CUST_02644,Jaime Owens,9999,ABANDONED,NONE,0,0.47,15,True,SEND_PAYMENT_LINK
CASE_02645,CUST_02645,Jessica Snyder,999,FAILED,BANK_ERROR,3,0.9,30,False,STOP
CASE_02646,CUST_02646,Patricia Sanchez,9999,FAILED,NETWORK_ERROR,3,0.88,10,False,STOP
CASE_02647,CUST_02647,Leah Schultz,2499,FAILED,INSUFFICIENT_FUNDS,1,0.68,20,False,SEND_PAYMENT_LINK
CASE_02648,CUST_02648,Mary Carter,999,FAILED,TIMEOUT,0,0.84,0,False,RETRY_PAYMENT
CASE_02649,CUST_02649,Shannon Edwards,1499,ABANDONED,NONE,3,0.92,0,True,STOP
CASE_02650,CUST_02650,Andrew Bowman,499,FAILED,NETWORK_ERROR,1,0.23,10,False,SEND_PAYMENT_LINK
CASE_02651,CUST_02651,Mr. Scott Smith,7999,FAILED,CARD_DECLINED,0,0.23,10,False,SEND_PAYMENT_LINK
CASE_02652,CUST_02652,Sean Nelson,7999,FAILED,TIMEOUT,0,0.99,0,False,RETRY_PAYMENT
CASE_02653,CUST_02653,Shannon Smith,2499,FAILED,NETWORK_ERROR,3,0.29,10,False,STOP
CASE_02654,CUST_02654,Kimberly Garner,50000,FAILED,CARD_DECLINED,2,0.31,30,False,ESCALATE_HUMAN
CASE_02655,CUST_02655,Anthony Morgan,50000,FAILED,BANK_ERROR,0,0.6,5,False,SEND_PAYMENT_LINK
CASE_02656,CUST_02656,George Clark,499,ABANDONED,NONE,2,0.73,30,True,ESCALATE_HUMAN
CASE_02657,CUST_02657,Jessica Wyatt,15000,FAILED,CARD_DECLINED,2,0.43,20,False,SEND_PAYMENT_LINK
CASE_02658,CUST_02658,Michael Thomas,9999,FAILED,INSUFFICIENT_FUNDS,2,0.37,30,False,ESCALATE_HUMAN
CASE_02659,CUST_02659,Patricia Gonzalez,1499,FAILED,TIMEOUT,0,0.25,0,False,SEND_PAYMENT_LINK
CASE_02660,CUST_02660,Kenneth Todd,1499,FAILED,NETWORK_ERROR,1,0.32,0,False,SEND_PAYMENT_LINK
CASE_02661,CUST_02661,Lindsey Watkins,4999,FAILED,INSUFFICIENT_FUNDS,1,0.77,20,False,SEND_PAYMENT_LINK
CASE_02662,CUST_02662,Lori Miller,9999,FAILED,CARD_DECLINED,2,0.95,5,False,SEND_PAYMENT_LINK
CASE_02663,CUST_02663,Joshua Hughes,15000,FAILED,INSUFFICIENT_FUNDS,1,0.51,15,False,SEND_PAYMENT_LINK
CASE_02664,CUST_02664,Richard Taylor,999,FAILED,TIMEOUT,2,0.51,30,False,ESCALATE_HUMAN
CASE_02665,CUST_02665,Heather Glass,15000,ABANDONED,NONE,2,0.56,15,True,SEND_PAYMENT_LINK
CASE_02666,CUST_02666,Mrs. Alexis Donaldson,100000,ABANDONED,NONE,2,0.97,0,True,ESCALATE_HUMAN
CASE_02667,CUST_02667,Anna Bender,499,FAILED,INSUFFICIENT_FUNDS,3,0.27,15,False,STOP
CASE_02668,CUST_02668,Ashley Greer,1499,FAILED,BANK_ERROR,1,0.61,30,False,ESCALATE_HUMAN
CASE_02669,CUST_02669,Rachel Newton,4999,FAILED,BANK_ERROR,3,0.23,0,False,STOP
CASE_02670,CUST_02670,Sara Rice,75000,FAILED,INSUFFICIENT_FUNDS,2,0.47,0,False,ESCALATE_HUMAN
CASE_02671,CUST_02671,Nancy Evans,15000,FAILED,BANK_ERROR,1,0.47,45,False,ESCALATE_HUMAN
CASE_02672,CUST_02672,Derrick Griffin,4999,ABANDONED,NONE,1,0.55,0,True,SEND_PAYMENT_LINK
CASE_02673,CUST_02673,Kenneth Simpson,15000,FAILED,CARD_DECLINED,3,0.24,15,False,STOP
CASE_02674,CUST_02674,Nicole Smith,499,ABANDONED,NONE,0,0.58,20,True,SEND_PAYMENT_LINK
CASE_02675,CUST_02675,Aaron Coleman,15000,FAILED,INSUFFICIENT_FUNDS,1,0.56,10,False,SEND_PAYMENT_LINK
CASE_02676,CUST_02676,Karen Meyer,75000,FAILED,BANK_ERROR,2,0.52,0,False,ESCALATE_HUMAN
CASE_02677,CUST_02677,Joshua Kelly,25000,FAILED,TIMEOUT,1,0.96,30,False,ESCALATE_HUMAN
CASE_02678,CUST_02678,Russell Kaufman,2499,ABANDONED,NONE,0,0.54,0,True,SEND_PAYMENT_LINK
CASE_02679,CUST_02679,Debra Rose,4999,ABANDONED,NONE,0,0.6,10,True,SEND_PAYMENT_LINK
CASE_02680,CUST_02680,Jennifer Reed,50000,FAILED,NETWORK_ERROR,1,0.63,45,False,ESCALATE_HUMAN
CASE_02681,CUST_02681,Joyce Cooper,4999,FAILED,BANK_ERROR,3,0.65,15,False,STOP
CASE_02682,CUST_02682,Dawn Whitaker,1499,FAILED,TIMEOUT,3,0.26,5,False,STOP
CASE_02683,CUST_02683,Amber Oliver,15000,FAILED,TIMEOUT,1,0.94,10,False,RETRY_PAYMENT
CASE_02684,CUST_02684,Daniel Martinez,1499,FAILED,INSUFFICIENT_FUNDS,3,0.33,20,False,STOP
CASE_02685,CUST_02685,Jamie Gilmore,2499,FAILED,INSUFFICIENT_FUNDS,0,0.81,10,False,SEND_PAYMENT_LINK
CASE_02686,CUST_02686,Jared Hardy,4999,FAILED,TIMEOUT,1,0.9,0,False,RETRY_PAYMENT
CASE_02687,CUST_02687,Ashley Garner,2499,FAILED,INSUFFICIENT_FUNDS,1,0.29,30,False,ESCALATE_HUMAN
CASE_02688,CUST_02688,James Calhoun,7999,FAILED,CARD_DECLINED,3,0.61,30,False,STOP
CASE_02689,CUST_02689,Zachary Copeland,75000,FAILED,TIMEOUT,2,0.83,15,False,ESCALATE_HUMAN
CASE_02690,CUST_02690,Robin Howell,1499,ABANDONED,NONE,1,0.64,10,True,SEND_PAYMENT_LINK
CASE_02691,CUST_02691,Brandon Austin,100000,FAILED,CARD_DECLINED,0,0.99,0,False,ESCALATE_HUMAN
CASE_02692,CUST_02692,Christopher Hurley,1499,FAILED,BANK_ERROR,1,0.58,15,False,RETRY_PAYMENT
CASE_02693,CUST_02693,Lindsey Bryant,9999,ABANDONED,NONE,0,0.85,20,True,SEND_PAYMENT_LINK
CASE_02694,CUST_02694,Lisa Frye,2499,FAILED,BANK_ERROR,3,0.82,0,False,STOP
CASE_02695,CUST_02695,Jonathan Espinoza,100000,FAILED,NETWORK_ERROR,3,0.51,15,False,STOP
CASE_02696,CUST_02696,Vanessa Salazar,2499,FAILED,TIMEOUT,3,0.35,15,False,STOP
CASE_02697,CUST_02697,Robert Cherry,499,FAILED,INSUFFICIENT_FUNDS,3,0.8,0,False,STOP
CASE_02698,CUST_02698,Cheryl Daniel,7999,ABANDONED,NONE,0,0.31,0,True,SEND_PAYMENT_LINK
CASE_02699,CUST_02699,Amber Olsen,50000,FAILED,CARD_DECLINED,1,0.58,45,False,ESCALATE_HUMAN
CASE_02700,CUST_02700,Stephen Jenkins,25000,FAILED,TIMEOUT,0,0.83,15,False,RETRY_PAYMENT
CASE_02701,CUST_02701,Brandon Bailey,2499,FAILED,CARD_DECLINED,3,0.43,0,False,STOP
CASE_02702,CUST_02702,Carl Krause,499,FAILED,BANK_ERROR,2,0.85,0,False,RETRY_PAYMENT
CASE_02703,CUST_02703,Amy Henry,4999,FAILED,NETWORK_ERROR,0,0.98,15,False,RETRY_PAYMENT
CASE_02704,CUST_02704,Elizabeth Robles,999,ABANDONED,NONE,2,0.79,20,True,SEND_PAYMENT_LINK
CASE_02705,CUST_02705,Jennifer Fry,499,FAILED,INSUFFICIENT_FUNDS,2,0.35,0,False,SEND_PAYMENT_LINK
CASE_02706,CUST_02706,Michael Fowler,1499,FAILED,INSUFFICIENT_FUNDS,0,0.28,10,False,SEND_PAYMENT_LINK
CASE_02707,CUST_02707,Krystal Hutchinson,7999,FAILED,TIMEOUT,1,0.66,0,False,RETRY_PAYMENT
CASE_02708,CUST_02708,Mrs. Leslie Smith,4999,FAILED,CARD_DECLINED,0,0.85,45,False,ESCALATE_HUMAN
CASE_02709,CUST_02709,Kristy Cowan,50000,FAILED,CARD_DECLINED,2,0.28,20,False,SEND_PAYMENT_LINK
CASE_02710,CUST_02710,Ronald Woodard,499,FAILED,NETWORK_ERROR,0,0.73,10,False,SEND_PAYMENT_LINK
CASE_02711,CUST_02711,Christopher Anderson,1499,FAILED,TIMEOUT,0,0.29,30,False,ESCALATE_HUMAN
CASE_02712,CUST_02712,David Joyce,499,ABANDONED,NONE,2,0.52,0,True,SEND_PAYMENT_LINK
CASE_02713,CUST_02713,Rebecca Schultz,4999,FAILED,CARD_DECLINED,1,0.27,0,False,SEND_PAYMENT_LINK
CASE_02714,CUST_02714,Tanya Kirk,1499,FAILED,TIMEOUT,3,0.37,0,False,STOP
CASE_02715,CUST_02715,Kendra White,1499,FAILED,NETWORK_ERROR,0,0.75,10,False,RETRY_PAYMENT
CASE_02716,CUST_02716,Frank Scott,50000,FAILED,NETWORK_ERROR,1,0.25,5,False,SEND_PAYMENT_LINK
CASE_02717,CUST_02717,Linda Serrano,50000,ABANDONED,NONE,1,0.86,10,True,SEND_PAYMENT_LINK
CASE_02718,CUST_02718,Noah Welch,7999,FAILED,NETWORK_ERROR,3,0.93,10,False,STOP
CASE_02719,CUST_02719,Ashley Webb,4999,FAILED,CARD_DECLINED,0,0.77,10,False,SEND_PAYMENT_LINK
CASE_02720,CUST_02720,Charles May,75000,ABANDONED,NONE,0,0.98,20,True,ESCALATE_HUMAN
CASE_02721,CUST_02721,Dawn Mason,50000,FAILED,INSUFFICIENT_FUNDS,1,0.66,0,False,SEND_PAYMENT_LINK
